날짜,발전기ID,일일소비량(톤),누적소비량(톤),연료단가($/톤),일일비용($),연료품질(%)
2023-03-25,GEN_001,16459.522646440284,1450405.2878936126,472.2115806245533,7772377.2052011965,95.24472701428617
2023-03-25,GEN_002,16495.38557732865,1450935.958358809,465.39878105324925,7676932.340692101,94.50434194452315
2023-03-25,GEN_003,16447.696616800185,1450457.7901579195,458.64718804639654,7543689.803135634,95.92461033775541
2023-03-25,GEN_004,16464.930812743583,1450344.9085766054,456.32867151683143,7513420.004395823,94.20277612922177
2023-03-25,GEN_005,16479.672539478666,1450424.1370254739,464.29681601782886,7651459.489096393,95.25539912464393
2023-03-26,GEN_001,16484.74572420816,1466890.0336178208,478.9310648223564,7895056.8230208,96.69969100345482
2023-03-26,GEN_002,16496.312245390083,1467432.270604199,459.009219773602,7571959.412898219,96.22151750691793
2023-03-26,GEN_003,16490.830557892343,1466948.6207158118,464.69560709025995,7663216.517522393,97.86578798649782
2023-03-26,GEN_004,16458.31188673799,1466803.2204633434,474.38038917704273,7807500.3980279155,99.61798235971303
2023-03-26,GEN_005,16456.525680718027,1466880.662706192,422.19773269870103,6947907.830497098,90.0
2023-03-27,GEN_001,16410.456803815665,1483300.4904216365,478.79492855026996,7857243.492860213,96.58867979100165
2023-03-27,GEN_002,16430.015058129393,1483862.2856623284,427.56801691196705,7024948.956238141,96.21663356749734
2023-03-27,GEN_003,16423.18786362417,1483371.808579436,460.1365065278184,7556908.289618092,94.6929225615237
2023-03-27,GEN_004,16415.45232818181,1483218.6727915253,461.8226945837534,7581028.427012072,93.70305677362828
2023-03-27,GEN_005,16380.588509460162,1483261.251215652,449.4736211180517,7362642.4333918085,95.64795551918226
2023-03-28,GEN_001,16414.269491349536,1499714.759912986,465.17967867332584,7635584.607643353,96.2492343276206
2023-03-28,GEN_002,16425.757693859625,1500288.0433561879,456.7049737340351,7501725.236135785,93.67970554349414
2023-03-28,GEN_003,16391.92635866299,1499763.734938099,441.64889258610856,7239476.123656552,91.99533320741092
2023-03-28,GEN_004,16401.882864774227,1499620.5556562995,459.12569848865894,7530525.926818633,96.80578946539347
2023-03-28,GEN_005,16430.691401222954,1499691.942616875,432.74914734199206,7110367.694118634,96.56325527424603
2023-03-29,GEN_001,16349.249493642146,1516064.0094066283,449.6793140001604,7351919.29671847,95.42368761844409
2023-03-29,GEN_002,16372.541115387216,1516660.584471575,442.43721209613557,7243821.446021274,95.9789791188065
2023-03-29,GEN_003,16386.786381451977,1516150.521319551,408.2939831351271,6690626.2824674845,98.69091855093258
2023-03-29,GEN_004,16418.50338934513,1516039.0590456445,458.9804595376243,7535772.23056167,96.66953463880158
2023-03-29,GEN_005,16391.973721466657,1516083.9163383418,434.37541251179965,7120270.347144659,93.49122151851165
2023-03-30,GEN_001,16308.055176119888,1532372.064582748,460.841556684307,7515429.53385666,91.88879741458426
2023-03-30,GEN_002,16334.724200192575,1532995.3086717676,451.82974578018076,7380514.2827623775,93.83874526537399
2023-03-30,GEN_003,16304.354079233217,1532454.8753987842,442.5540656750538,7215558.185970308,93.9056232150723
2023-03-30,GEN_004,16360.911086509352,1532399.9701321537,456.2896157808693,7465313.833488317,96.40678391012162
2023-03-30,GEN_005,16333.316367319312,1532417.232705661,473.2873536309626,7730352.079505845,91.9805843053233
2023-03-31,GEN_001,16279.878350116272,1548651.9429328644,435.910081854478,7096563.104180128,94.33048519125249
2023-03-31,GEN_002,16278.957698292634,1549274.2663700602,477.86783597439864,7779190.287201879,94.41022838126865
2023-03-31,GEN_003,16317.453098003269,1548772.3284967875,456.328321210862,7446115.978648811,94.11312526857282
2023-03-31,GEN_004,16333.883427533174,1548733.8535596868,440.242972338022,7190877.389959963,98.63604517561076
2023-03-31,GEN_005,16333.828593736773,1548751.0612993978,459.2061645518412,7500594.780977057,93.19298593894943
2023-04-01,GEN_001,16272.012629255238,1564923.9555621196,440.6071896615327,7169565.754713118,95.26120735087382
2023-04-01,GEN_002,16321.403087283737,1565595.6694573439,426.7613457473357,6965343.946013927,94.89520826554313
2023-04-01,GEN_003,16304.508885683223,1565076.8373824707,453.85799955530007,7399931.786587802,92.44953268884868
2023-04-01,GEN_004,16331.018866222515,1565064.8724259094,464.4444364908144,7584850.854643575,96.40043928526629
2023-04-01,GEN_005,16259.165534786734,1565010.2268341845,437.7026608977894,7116680.018553783,97.48286275100507
2023-04-02,GEN_001,16235.216050763513,1581159.1716128832,421.44705506232475,6842283.992894868,90.9206521447284
2023-04-02,GEN_002,16294.098971713054,1581889.768429057,469.82591634999994,7655389.980482678,99.56541601180953
2023-04-02,GEN_003,16281.018653938885,1581357.8560364095,441.1454580642573,7182297.431844587,90.83961247539177
2023-04-02,GEN_004,16297.304298709158,1581362.1767246185,397.03471083778123,6470595.499673319,96.72479764009859
2023-04-02,GEN_005,16244.71123142447,1581254.938065609,466.52810825885484,7578614.40000783,100.0
2023-04-03,GEN_001,16168.720216683447,1597327.8918295666,442.44144961525984,7153712.011092982,98.94534315193766
2023-04-03,GEN_002,16201.522301027904,1598091.290730085,464.0847439635757,7518879.328892697,95.88155584663517
2023-04-03,GEN_003,16193.885878583846,1597551.7419149934,467.6019669630511,7572292.889600983,93.96255558097626
2023-04-03,GEN_004,16192.677850965403,1597554.854575584,426.9799071197719,6913948.084825596,91.96514423979791
2023-04-03,GEN_005,16175.018288255207,1597429.9563538642,450.91158343962536,7293503.108522054,93.31049843495819
2023-04-04,GEN_001,16142.689689272102,1613470.5815188386,473.876993842492,7649649.2624844555,95.73066686267082
2023-04-04,GEN_002,16188.90870716152,1614280.1994372464,435.8360680653931,7055710.317198883,96.06008225596462
2023-04-04,GEN_003,16117.806002058725,1613669.5479170522,443.821383474777,7153426.958411768,92.98768030746366
2023-04-04,GEN_004,16183.692258223045,1613738.546833807,462.33961880850774,7482362.10958104,95.97637298858858
2023-04-04,GEN_005,16173.975317586976,1613603.931671451,457.70059888363653,7402838.189188714,96.94395128107928
2023-04-05,GEN_001,16164.419438659923,1629635.0009574986,453.2498453620088,7326520.610939259,93.27716730840905
2023-04-05,GEN_002,16156.498867208393,1630436.6983044548,411.57093923797737,6649545.413574276,98.12780523763544
2023-04-05,GEN_003,16160.662918842367,1629830.2108358946,425.8096693228723,6881366.533510673,94.24348124336753
2023-04-05,GEN_004,16147.251067988984,1629885.797901796,445.7503361941132,7197642.592166843,94.50925287166761
2023-04-05,GEN_005,16197.52223392947,1629801.4539053806,448.9324555326052,7271593.430021927,93.59026419207184
2023-04-06,GEN_001,16129.14794784689,1645764.1489053455,430.88996630020586,6949888.015698781,94.35146931330114
2023-04-06,GEN_002,16088.80802465183,1646525.5063291066,444.31291984432147,7148465.270247804,92.46519167674553
2023-04-06,GEN_003,16092.696112486923,1645922.9069483816,442.26584359561144,7117249.821916846,95.0732885506701
2023-04-06,GEN_004,16127.055690858018,1646012.853592654,462.8432495701059,7464298.861954794,97.23686203389668
2023-04-06,GEN_005,16072.291589108323,1645873.7454944889,463.65836115258224,7452052.378172397,97.25737177739187
2023-04-07,GEN_001,16065.587424351612,1661829.736329697,468.86163534462065,7532537.592553468,97.4220192756638
2023-04-07,GEN_002,16043.962442730974,1662569.4687718377,452.0357388348954,7252444.41663921,97.09096308921269
2023-04-07,GEN_003,16076.225416702327,1661999.1323650838,464.7362260656857,7471204.329539495,96.9222469857552
2023-04-07,GEN_004,16085.514839557449,1662098.3684322115,455.6446710179814,7329279.117225012,94.75372257517562
2023-04-07,GEN_005,16150.648413221947,1662024.393907711,450.9112874073743,7282509.668469775,95.21479927799611
2023-04-08,GEN_001,16055.295567474466,1677885.0318971716,427.4296641344712,6862509.591985275,93.08786521370595
2023-04-08,GEN_002,16047.160593290151,1678616.6293651278,453.87055179538345,7283333.633225733,94.1847081512604
2023-04-08,GEN_003,16099.536048409942,1678098.6684134938,451.1188137911151,7262803.60474599,94.06527379375105
2023-04-08,GEN_004,16058.754319119398,1678157.122751331,456.22472475144997,7326400.769091406,92.92777240312738
2023-04-08,GEN_005,16076.432679744657,1678100.8265874556,454.80098603123275,7311577.434612604,95.54099686271557
2023-04-09,GEN_001,16024.266643988663,1693909.2985411603,445.3902968588083,7137052.877510811,96.2851419389388
2023-04-09,GEN_002,16048.616589446305,1694665.245954574,442.02251782110625,7093849.91241263,94.33832334855647
2023-04-09,GEN_003,16062.384913750297,1694161.053327244,447.701369646084,7191151.7256686045,95.23258659539603
2023-04-09,GEN_004,16048.42667589431,1694205.5494272253,430.71995712413747,6912377.649751062,96.03290938391557
2023-04-09,GEN_005,16047.564207389438,1694148.390794845,466.7680575963426,7490490.3742357595,92.13977971679296
2023-04-10,GEN_001,15947.581586568907,1709856.8801277291,475.82581465066056,7588271.000137025,93.14836881960875
2023-04-10,GEN_002,15987.72153273459,1710652.9674873087,437.36221817476223,6992425.35311721,90.2948316092621
2023-04-10,GEN_003,15973.645621393516,1710134.6989486376,445.43628908809086,7115241.428801759,98.89295468482906
2023-04-10,GEN_004,15999.549237757681,1710205.098664983,461.6364601365517,7385975.27389892,90.64424447684344
2023-04-10,GEN_005,15990.06079750946,1710138.4515923546,463.3153490668844,7408440.599998799,97.67344392838595
2023-04-11,GEN_001,15991.9909343795,1725848.8710621085,441.6364098685534,7062645.462909816,98.138456306384
2023-04-11,GEN_002,15960.873898634452,1726613.8413859431,437.9012791979081,6989287.097328529,91.45501982347704
2023-04-11,GEN_003,15994.775412353736,1726129.4743609913,460.1349051375208,7359754.467059336,94.86959545448987
2023-04-11,GEN_004,15968.814829373217,1726173.9134943562,426.1761883301644,6805528.636132482,92.50375820617334
2023-04-11,GEN_005,15961.319081721316,1726099.770674076,437.40581211077824,6981573.735299573,97.91195329657252
2023-04-12,GEN_001,15919.206513831334,1741768.07757594,480.5435730932661,7649872.378966105,99.71227606228857
2023-04-12,GEN_002,15919.693008793023,1742533.5343947362,496.6059243182008,7905813.861493658,97.26734606955125
2023-04-12,GEN_003,15973.117948879411,1742102.5923098708,446.74344265459666,7135885.702410318,92.31003571073525
2023-04-12,GEN_004,15920.456320407844,1742094.369814764,471.4258066409177,7505313.962939764,96.70996436634665
2023-04-12,GEN_005,15940.881872310412,1742040.6525463862,419.98289618077456,6694897.736408535,95.13337595833669
2023-04-13,GEN_001,15896.331146647992,1757664.4087225879,418.50777449075315,6652738.170751693,98.82397209768544
2023-04-13,GEN_002,15834.129825350836,1758367.664220087,422.123038045392,6683950.986682246,95.30351686428125
2023-04-13,GEN_003,15868.94383285904,1757971.5361427297,472.5733248546266,7499239.549025519,92.4368802223697
2023-04-13,GEN_004,15898.566423590031,1757992.936238354,476.9206296839172,7582354.309810141,94.50550856710143
2023-04-13,GEN_005,15903.968252167258,1757944.6207985536,429.6448862165212,6833058.630093567,92.44622813328947
2023-04-14,GEN_001,15875.5921444901,1773540.0008670778,468.4522424230883,7436956.739880753,95.5745590541357
2023-04-14,GEN_002,15875.617974276904,1774243.282194364,449.08020293183057,7129425.741556489,94.63013014718283
2023-04-14,GEN_003,15828.590439162428,1773800.1265818921,426.59370536844824,6752377.046201893,95.35698038844417
2023-04-14,GEN_004,15864.05582150795,1773856.992059862,413.9601230785943,6567086.5003971215,96.2889202750483
2023-04-14,GEN_005,15897.874439173907,1773842.4952377274,494.7944865795434,7866180.6208371,96.2419030710297
2023-04-15,GEN_001,15823.148525559083,1789363.149392637,474.23949574757614,7503961.977900143,93.44188442032629
2023-04-15,GEN_002,15812.04824867452,1790055.3304430384,415.01886670751117,6562298.344489386,96.34488188105517
2023-04-15,GEN_003,15852.902560894498,1789653.0291427867,441.80411879452237,7003877.6462514205,93.70580038184723
2023-04-15,GEN_004,15800.318786751786,1789657.3108466137,482.4934766417204,7623550.743467359,95.81525100162906
2023-04-15,GEN_005,15779.305787746789,1789621.8010254742,478.05348664234555,7543352.148628095,94.3391598175129
2023-04-16,GEN_001,15770.03755784519,1805133.1869504822,420.5666910277379,6632352.5130861,95.62690645583618
2023-04-16,GEN_002,15775.895740831267,1805831.2261838696,471.8777029771413,7444293.4445903255,91.88009640002824
2023-04-16,GEN_003,15803.00142041707,1805456.0305632039,450.28732316719896,7115891.207607045,94.28700414563308
2023-04-16,GEN_004,15845.671659341162,1805502.9825059548,452.3491984036089,7167776.873269758,93.54056329924407
2023-04-16,GEN_005,15790.864826755864,1805412.66585223,446.73716171381375,7054366.133711408,94.20655437622695
2023-04-17,GEN_001,15734.060854921387,1820867.2478054035,451.95781429264076,7111131.753937668,94.81121625560496
2023-04-17,GEN_002,15761.142392544725,1821592.3685764144,426.34918155362294,6719750.159411554,96.48229720486557
2023-04-17,GEN_003,15786.141775684628,1821242.1723388885,458.5810109760194,7239224.854904231,93.85516316397398
2023-04-17,GEN_004,15756.98188461227,1821259.964390567,463.3721177890569,7301346.0658365935,98.03408771113247
2023-04-17,GEN_005,15748.904391777505,1821161.5702440075,452.53266378919704,7126893.656172459,94.11863676906836
2023-04-18,GEN_001,15759.21082585716,1836626.4586312608,433.65682390763146,6834089.314031978,90.0
2023-04-18,GEN_002,15724.58717712997,1837316.9557535443,468.889001280247,7373085.97702865,94.73766497308593
2023-04-18,GEN_003,15781.318637865505,1837023.490976754,434.36755187504997,6854892.742089737,97.44995610908664
2023-04-18,GEN_004,15698.646480306077,1836958.610870873,461.62188400211306,7246838.764522033,95.79587229647643
2023-04-18,GEN_005,15704.487364278375,1836866.057608286,433.88676252440274,6813969.179592134,90.51097283306099
2023-04-19,GEN_001,15684.098917048199,1852310.557548309,462.7696742419435,7258125.346620814,93.43581225872212
2023-04-19,GEN_002,15693.480067473409,1853010.4358210177,431.6388487321708,6773915.668925492,95.82958058743111
2023-04-19,GEN_003,15677.731659336994,1852701.222636091,421.50160408005934,6608189.042747273,92.21551534938557
2023-04-19,GEN_004,15717.699330461888,1852676.310201335,454.95878026009774,7150905.315881896,97.12693289094075
2023-04-19,GEN_005,15682.454463457878,1852548.5120717438,467.60192941957484,7333145.965147527,93.01984304175488
2023-04-20,GEN_001,15710.745266839705,1868021.3028151486,443.6442691680927,6969982.101993172,95.47619265778685
2023-04-20,GEN_002,15688.150731249849,1868698.5865522677,412.8002229267519,6476072.119168424,93.4329095926564
2023-04-20,GEN_003,15674.869295756185,1868376.0919318472,466.3141342969957,7309413.105869104,94.62783758358898
2023-04-20,GEN_004,15615.120211238875,1868291.430412574,427.4605640573228,6674848.093319071,94.18594838734442
2023-04-20,GEN_005,15639.408021527444,1868187.9200932712,443.4757488796151,6935698.184380743,97.56685925438455
2023-04-21,GEN_001,15637.668509194347,1883658.971324343,433.41586636146894,6777613.644785929,96.01355580188581
2023-04-21,GEN_002,15615.210720240557,1884313.7972725083,446.06820847587306,6965449.070950952,96.37726039672252
2023-04-21,GEN_003,15647.878052104863,1884023.9699839521,432.09487756223194,6761367.951032987,93.8268172345416
2023-04-21,GEN_004,15650.708908189441,1883942.1393207635,422.3589100612429,6610216.356148677,97.48251146324314
2023-04-21,GEN_005,15642.792996843236,1883830.7130901145,479.00753387332236,7493015.696308756,95.85956548702725
2023-04-22,GEN_001,15624.082481305171,1899283.053805648,476.13831302391674,7439224.275195176,93.13364905323319
2023-04-22,GEN_002,15619.656635877382,1899933.4539083857,432.0431484904086,6748365.631303567,91.43504198032446
2023-04-22,GEN_003,15618.453593614042,1899642.4235775662,453.0394870499727,7075776.204564708,96.15585425187273
2023-04-22,GEN_004,15623.99540021614,1899566.1347209797,430.7052669494474,6729337.10966703,95.01629499604871
2023-04-22,GEN_005,15544.824066950321,1899375.5371570648,458.0636480242822,7120518.820002923,94.36893419655928
2023-04-23,GEN_001,15520.51167970537,1914803.5654853536,459.6478417125729,7133969.695851354,95.23556298540866
2023-04-23,GEN_002,15543.977921195954,1915477.4318295817,491.0365569941986,7632661.400417902,92.9770953324914
2023-04-23,GEN_003,15556.34029967724,1915198.7638772435,423.1904425974605,6583294.536617123,97.771112924746
2023-04-23,GEN_004,15590.11566585187,1915156.2503868316,418.1255605667315,6518625.852084496,94.92277042878014
2023-04-23,GEN_005,15549.373704121903,1914924.9108611867,462.31509531744064,7188710.186147623,91.85214743170688
2023-04-24,GEN_001,15521.965003895028,1930325.5304892487,489.753568725339,7601937.7542874105,97.43246511324561
2023-04-24,GEN_002,15520.25372001426,1930997.685549596,417.31097153510126,6476772.15837042,95.1079960575022
2023-04-24,GEN_003,15543.624020876821,1930742.3878981203,479.60920973232766,7454865.233029158,98.2641791560363
2023-04-24,GEN_004,15511.428049383074,1930667.6784362146,456.7187617939539,7084360.212370243,94.18759193625941
2023-04-24,GEN_005,15511.207240141925,1930436.1181013286,404.8930626277753,6280380.204515186,94.94782897620426
2023-04-25,GEN_001,15569.431534726958,1945894.9620239756,451.82437673365416,7034648.699275308,93.36523245385999
2023-04-25,GEN_002,15523.630890333605,1946521.3164399297,435.9410954124568,6767388.655110683,93.90048050580124
2023-04-25,GEN_003,15490.793551492356,1946233.1814496126,454.9672042287248,7047803.033406836,94.35361426270585
2023-04-25,GEN_004,15495.20999224759,1946162.8884284622,490.95015725013934,7607375.782317884,95.45478555116773
2023-04-25,GEN_005,15512.377266723226,1945948.4953680518,445.9390136407582,6917574.217545876,94.79329547138428
2023-04-26,GEN_001,15496.555562783273,1961391.5175867588,394.6807089823652,6116191.536303918,96.01270019500134
2023-04-26,GEN_002,15484.273259344423,1962005.5896992742,447.4892605614474,6929045.991155429,94.55597014405389
2023-04-26,GEN_003,15463.075222165511,1961696.2566717782,434.8069519430409,6723452.605015745,96.15735979251595
2023-04-26,GEN_004,15523.573893988985,1961686.4623224512,444.5987681669101,6901761.830815506,93.31051492234215
2023-04-26,GEN_005,15467.312750171088,1961415.808118223,466.5115187844178,7215679.562595904,91.01354760323899
2023-04-27,GEN_001,15481.573258055527,1976873.0908448144,472.6250126416629,7316978.756801324,96.19280958187417
2023-04-27,GEN_002,15459.431059824756,1977465.020759099,456.17308039526876,7052176.287718553,92.04475703574542
2023-04-27,GEN_003,15456.874776597486,1977153.1314483758,475.54275299219813,7350404.783918836,97.70114011035373
2023-04-27,GEN_004,15389.432854798553,1977075.8951772498,453.9153806021403,6985500.271536968,94.76029461506536
2023-04-27,GEN_005,15453.15940566281,1976868.967523886,442.7594678161178,6842032.6345289005,93.66924365777054
2023-04-28,GEN_001,15457.869547341868,1992330.9603921564,466.24839392070896,7207206.849883983,97.60212109297478
2023-04-28,GEN_002,15406.597720822989,1992871.618479922,446.51426610720927,6879265.67452228,96.31842874318255
2023-04-28,GEN_003,15421.31302767427,1992574.44447605,456.458102360252,7039183.28051563,94.71520121092969
2023-04-28,GEN_004,15511.737922757813,1992587.6331000077,400.1325012919501,6206750.494418282,95.31248213346912
2023-04-28,GEN_005,15424.530382291421,1992293.4979061773,462.31662145701813,7131016.773902098,94.82667295736661
2023-04-29,GEN_001,15412.428824751696,2007743.389216908,461.62809077378876,7114810.092557034,95.64718264516046
2023-04-29,GEN_002,15398.170752626098,2008269.789232548,454.4160470807698,6997175.885683073,94.25249813025908
2023-04-29,GEN_003,15389.030962384286,2007963.4754384344,452.670990927811,6966167.895161259,95.31878959321408
2023-04-29,GEN_004,15385.563460418825,2007973.1965604264,413.3390745655653,6359454.562399293,93.9814617669611
2023-04-29,GEN_005,15377.964816139425,2007671.4627223166,439.1088965578153,6752601.161719889,95.05639818735607
2023-04-30,GEN_001,15349.10958240532,2023092.4987993133,443.8927375045123,6813358.270790639,95.26865680495287
2023-04-30,GEN_002,15382.78409922461,2023652.5733317728,423.2508600119993,6510776.599375724,91.78427245322214
2023-04-30,GEN_003,15351.966773244887,2023315.4422116792,443.6125991039862,6810325.881637201,93.29503714871262
2023-04-30,GEN_004,15352.327428588314,2023325.5239890148,444.64556409203874,6826344.28961033,94.83785996447078
2023-04-30,GEN_005,15360.44297028174,2023031.9056925983,481.4745208679746,7395661.919436249,91.32639186645169
2023-05-01,GEN_001,15361.413211792556,2038453.9120111058,432.8754646037406,6649578.8810247425,95.27562035025142
2023-05-01,GEN_002,15391.741383878147,2039044.3147156509,420.5705016944148,6473312.395768318,92.05802252017124
2023-05-01,GEN_003,15322.05462537297,2038637.496837052,476.4269542675057,7299839.818286792,97.3820521364528
2023-05-01,GEN_004,15390.32566463835,2038715.849653653,450.39639642039987,6931747.219089509,95.4735121044596
2023-05-01,GEN_005,15333.346354235875,2038365.2520468342,446.1145930722161,6840429.569255286,96.67950508957804
2023-05-02,GEN_001,15331.376202215612,2053785.2882133215,437.7308797234581,6711016.79236713,96.38298203955657
2023-05-02,GEN_002,15356.257360435717,2054400.5720760867,455.02332333476244,6987455.258129367,94.40591767476607
2023-05-02,GEN_003,15306.605829262735,2053944.1026663147,445.786170835285,6823473.201112087,95.20613735713049
2023-05-02,GEN_004,15323.60210967879,2054039.451763332,438.78955764133696,6723836.591177814,92.33831063244756
2023-05-02,GEN_005,15225.893383137642,2053591.1454299719,460.8394126694101,7016691.764052208,95.53128387993178
2023-05-03,GEN_001,15278.950739356429,2069064.238952678,456.2052201374762,6970337.085517755,94.08173059056101
2023-05-03,GEN_002,15295.537449532989,2069696.1095256195,407.62112258841603,6234784.145771795,93.64762405861781
2023-05-03,GEN_003,15249.387112063194,2069193.4897783778,431.26039934400256,6576456.775699659,93.09885071284934
2023-05-03,GEN_004,15298.055907358223,2069337.50767069,449.3119946695433,6873600.014301313,98.28993598799612
2023-05-03,GEN_005,15231.090073957854,2068822.2355039297,415.1315879455822,6322906.608544319,97.19657200949275
2023-05-04,GEN_001,15268.731175831672,2084332.9701285097,437.22868104618055,6675927.19325758,97.70755720954418
2023-05-04,GEN_002,15253.773371489593,2084949.882897109,472.8733817726283,7213103.39896955,94.15864171758594
2023-05-04,GEN_003,15207.645149609412,2084401.1349279871,446.1076265747552,6784246.483483343,95.66663835710033
2023-05-04,GEN_004,15287.304133504727,2084624.8118041947,433.2311603190143,6622936.507907917,95.9651311226532
2023-05-04,GEN_005,15217.889571527096,2084040.1250754567,473.60722535653105,7207302.455753037,96.5925830445706
2023-05-05,GEN_001,15227.186946947679,2099560.1570754573,441.9119967737431,6729076.588972726,92.68101867754083
2023-05-05,GEN_002,15230.535722854142,2100180.4186199633,455.4812994534748,6937224.202418172,95.6875127369906
2023-05-05,GEN_003,15236.932549555728,2099638.067477543,431.80418827614665,6579371.291379308,92.50838591441784
2023-05-05,GEN_004,15215.357998052343,2099840.169802247,455.5408502939974,6931217.119960338,96.08635351254759
2023-05-05,GEN_005,15159.987869877856,2099200.1129453345,437.6846688497052,6635294.270593037,95.40378991332689
2023-05-06,GEN_001,15238.350555053476,2114798.5076305107,425.2794425328542,6480557.229173351,96.89355522414758
2023-05-06,GEN_002,15205.039995322672,2115385.458615286,472.90129293790324,7190483.072960622,97.45790504100977
2023-05-06,GEN_003,15233.214281988134,2114871.2817595312,460.2079316339441,7010446.036850416,98.92061856966866
2023-05-06,GEN_004,15224.439906827114,2115064.6097090743,458.06522507604706,6973786.492577515,99.32901288793536
2023-05-06,GEN_005,15237.870577792917,2114437.9835231276,458.81546221154633,6991370.63226978,93.9055372080467
2023-05-07,GEN_001,15210.13140571669,2130008.6390362275,435.6148324828598,6625758.844343561,99.7144882226998
2023-05-07,GEN_002,15188.25124071849,2130573.7098560045,466.26992651616166,7081824.789918811,95.3551465009332
2023-05-07,GEN_003,15242.51144585817,2130113.7932053893,455.42184883763696,6941772.743601571,94.09454108656553
2023-05-07,GEN_004,15159.22572965396,2130223.8354387283,461.83229756288205,7001020.048000445,97.95312180609524
2023-05-07,GEN_005,15182.469488246574,2129620.453011374,459.56474546588146,6977327.725909548,95.54758152398888
2023-05-08,GEN_001,15159.089270534674,2145167.728306762,443.3793490300152,6721227.132657551,95.94494497821502
2023-05-08,GEN_002,15231.20282167659,2145804.912677681,458.8467319121245,6988787.637817033,94.97883456823607
2023-05-08,GEN_003,15157.874102178925,2145271.6673075682,483.9000695573366,7334896.332385733,96.19649476322708
2023-05-08,GEN_004,15200.114454002656,2145423.949892731,423.70553207678273,6440372.5823611915,96.36255319338142
2023-05-08,GEN_005,15154.539140257033,2144774.992151631,474.6874647385312,7193669.7637694515,94.7714736129152
2023-05-09,GEN_001,15174.4676298078,2160342.19593657,448.06382293479265,6799129.977211945,93.95038918166091
2023-05-09,GEN_002,15171.650635503029,2160976.5633131843,444.79238762219387,6748234.710335167,94.1422606214893
2023-05-09,GEN_003,15119.599963648834,2160391.267271217,465.3635677720671,7036110.982370038,94.07705239785415
2023-05-09,GEN_004,15159.436064469806,2160583.3859572005,440.54982550367055,6678486.912936224,91.27985636480025
2023-05-09,GEN_005,15121.697321111315,2159896.6894727424,413.53939242136585,6253417.522552169,95.5107620219209
2023-05-10,GEN_001,15129.443874775752,2175471.639811346,460.90502379067635,6973236.689043221,95.95458452615709
2023-05-10,GEN_002,15124.476804406553,2176101.0401175907,469.47872635614425,7100620.106935835,93.21201788128032
2023-05-10,GEN_003,15105.199622803662,2175496.466894021,468.8768732868631,7082478.769514085,94.61403958800116
2023-05-10,GEN_004,15083.65673322229,2175667.042690423,433.0554233052945,6532059.351597334,96.63118918728867
2023-05-10,GEN_005,15155.713214543619,2175052.402687286,429.9871072018968,6516761.282703171,94.05933189486076
2023-05-11,GEN_001,15065.668523261662,2190537.3083346076,454.357963379075,6845206.467173405,94.58819946219778
2023-05-11,GEN_002,15136.867792060973,2191237.9079096518,437.8028525116172,6626963.897455519,96.20545849818492
2023-05-11,GEN_003,15076.93846602529,2190573.4053600463,458.0214354643506,6905560.998616587,90.66909673260022
2023-05-11,GEN_004,15087.881549335476,2190754.9242397584,422.967401128514,6381682.047457283,94.28742375948832
2023-05-11,GEN_005,15123.400658179602,2190175.8033454656,466.1282777612519,7049444.702690641,96.97968535269409
2023-05-12,GEN_001,15098.517560241478,2205635.825894849,464.1681217525937,7008250.537185841,97.63669996884958
2023-05-12,GEN_002,15105.201643154012,2206343.109552806,438.0615867393515,6617008.5998179065,91.71188134723701
2023-05-12,GEN_003,15073.335521581525,2205646.740881628,434.64261092192777,6551513.906402431,95.61101754523348
2023-05-12,GEN_004,15097.067321484625,2205851.991561243,451.1187165158719,6810569.633221855,93.26661889850838
2023-05-12,GEN_005,15113.517031999523,2205289.320377465,456.3814889711984,6897529.406655509,94.95099042671353
2023-05-13,GEN_001,15038.92627404898,2220674.752168898,455.6354577789578,6852268.057380303,96.24245294703589
2023-05-13,GEN_002,15067.464007440542,2221410.5735602463,464.0104902907476,6991461.361530678,94.6953866716108
2023-05-13,GEN_003,15087.989626961906,2220734.7305085897,410.86027629755114,6199055.586908154,99.58225120522354
2023-05-13,GEN_004,15020.202123809824,2220872.1936850525,460.6531100610725,6919102.822078922,94.62008258696041
2023-05-13,GEN_005,15083.561750786783,2220372.8821282517,443.11144217184017,6683698.800479137,91.67851917695567
2023-05-14,GEN_001,15089.452973618678,2235764.2051425166,425.67776383609544,6423244.59931992,95.96278158463765
2023-05-14,GEN_002,15074.837957724325,2236485.4115179707,441.67050551082633,6658111.3012818955,94.47308291395898
2023-05-14,GEN_003,15054.692777876746,2235789.4232864664,423.11180721772524,6369818.268355066,95.95356346082997
2023-05-14,GEN_004,15045.68581599,2235917.8795010424,437.4023812081684,6581018.80282399,94.1363121692362
2023-05-14,GEN_005,15094.432593566811,2235467.3147218185,481.22807301095,7263864.710195833,93.71949061956371
2023-05-15,GEN_001,15058.881996245493,2250823.087138762,421.636225473567,6349370.164748803,92.93067047032461
2023-05-15,GEN_002,15056.002450004515,2251541.4139679754,458.86689671870926,6908701.1212228555,94.8719610927791
2023-05-15,GEN_003,15077.593373274658,2250867.016659741,450.8350104462366,6797506.965944388,95.18837936662952
2023-05-15,GEN_004,15076.314503066898,2250994.194004109,445.02109557488296,6709277.997386328,92.05158820112835
2023-05-15,GEN_005,15084.754528054777,2250552.0692498735,469.53031933669075,7082749.610673151,95.37045017832412
